iter	RMSE
631	0.0054510098
632	0.005429578668
633	0.00542586526
634	0.005420446939
635	0.005414085014
636	0.005408736552
637	0.005399368857
638	0.005367958649
639	0.005351964498
640	0.005349534468
641	0.00533484279
642	0.005322841634
643	0.005317905853
644	0.00530289785
645	0.005290406037
646	0.005277686406
647	0.005261383811
648	0.005247712521
649	0.005243207916
650	0.005238800747
651	0.005224045874
652	0.005212949419
653	0.005199890361
654	0.005198126649
655	0.005193206182
656	0.00517870086
657	0.005166837775
658	0.005162379166
659	0.00515542737
660	0.005141644906
661	0.00513745651
662	0.005135761978
663	0.005133871294
664	0.005121643507
665	0.005118116908
666	0.005107924866
667	0.005100443276
668	0.005096327796
669	0.00507842359
670	0.005074885787
671	0.005056948149
672	0.005044465164
673	0.005034708661
674	0.005022177956
675	0.005004862798
676	0.004993027432
677	0.004990634079
678	0.004974742641
679	0.004973096768
680	0.004954412788
681	0.004935601757
682	0.004927264716
683	0.004920569283
684	0.004907196375
685	0.004903209281
686	0.004892986188
687	0.004881560695
688	0.004866103408
689	0.004852584082
690	0.004841593971
691	0.004829797519
692	0.004827471622
693	0.004819408924
694	0.004801461722
695	0.004788613427
696	0.00477483632
697	0.00476056509
698	0.00474505914
699	0.004742777099
700	0.004732027911
701	0.004717411855
702	0.004702849459
703	0.004689325881
704	0.00467608148
705	0.004672425059
706	0.004670492182
707	0.00465645854
708	0.004643057748
709	0.004634471207
710	0.004632772751
711	0.004616765462
712	0.004597005582
713	0.004587412079
714	0.004570771268
715	0.0045660588
716	0.004551620886
717	0.004541650703
718	0.004527757139
719	0.004520819469
720	0.004506318803
721	0.004486193931
722	0.004471605427
723	0.004468078513
724	0.004464856659
725	0.004454639423
726	0.004453167993
727	0.004438194316
728	0.004424757428
729	0.004417036322
730	0.004415167807
731	0.00440944929
732	0.004396385148
733	0.004379745166
734	0.004373676977
735	0.004357436405
736	0.004348599715
737	0.004346365178
738	0.004337371734
739	0.004326853887
740	0.004315228155
741	0.00430435094
742	0.00430298049
743	0.004298617215
744	0.004296881672
745	0.004281531152
746	0.004269374684
747	0.004256862942
748	0.004255482341
749	0.004243601514
750	0.004241834854
751	0.004225029714
752	0.004209047228
753	0.004201840424
754	0.004191025184
755	0.004177545331
756	0.00416789127
757	0.004164241429
758	0.004153686507
759	0.004144451686
760	0.004137922711
761	0.004127992243
762	0.004113728174
763	0.004099877042
764	0.004092182149
765	0.004087786489
766	0.004073544943
767	0.004062112279
768	0.004051548998
769	0.004042513469
770	0.004032919356
771	0.004030631387
772	0.004016228668
773	0.004002711292
774	0.00398910904
775	0.003979914478
776	0.003974695347
777	0.003969765556
778	0.003956989585
779	0.003949064258
780	0.003941541513
781	0.003934044149
782	0.003927058587
783	0.003925062896
784	0.003915417287
785	0.003907652118
786	0.003898584812
787	0.003884861172
788	0.003879262301
789	0.003875058411
790	0.003873857658
791	0.003862295731
792	0.003852610409
793	0.003846336582
794	0.003842892796
795	0.003838893636
796	0.003827443844
797	0.003816171769
798	0.003804844627
799	0.003800435534
800	0.003790060021
801	0.003788469874
802	0.003782231964
803	0.003780349856
804	0.003765913254
805	0.003757754019
806	0.003744491788
807	0.003742853235
808	0.003736690582
809	0.003724414567
810	0.003722864096
811	0.003714664825
812	0.00370267919
813	0.003698922298
814	0.003688634364
815	0.003676039972
816	0.003668945306
817	0.003660930895
818	0.003650570216
819	0.003637709579
820	0.003633730145
821	0.003632702107
822	0.00362381008
823	0.003619831786
824	0.003609453665
825	0.003602003018
826	0.003593127855
827	0.003583320028
828	0.003574030217
829	0.003568805502
830	0.003563237113
831	0.003549881192
832	0.003538728266
833	0.003531329651
834	0.003524654957
835	0.003512904931
836	0.003505563194
837	0.003503958973
838	0.003493446208
839	0.003492093082
840	0.003486482886
841	0.003474858324
842	0.003468621357
843	0.003455213537
844	0.003444357132
845	0.003442218048
846	0.003436234866
847	0.003434421458
848	0.003423236127
849	0.003420247195
850	0.003414922096
851	0.003406541884
852	0.003405078922
853	0.003398802879
854	0.003392882496
855	0.003382238849
856	0.003376914128
857	0.003365552251
858	0.003356798655
859	0.003351387975
860	0.003349699941
861	0.00334130474
862	0.003332335064
863	0.003325139644
864	0.003323439397
865	0.003320370153
866	0.003313758819
867	0.003309978669
868	0.003305880709
869	0.003304748304
870	0.003295682036
871	0.003293039657
872	0.003290548328
873	0.003279184189
874	0.003274590408
875	0.003271838947
876	0.003265137254
877	0.003263597439
878	0.003258514996
879	0.003249778139
880	0.003241393426
881	0.003230159026
882	0.003227424985
883	0.003221151507
884	0.003217896445
885	0.003211502047
886	0.003201981199
887	0.003190870925
888	0.003184381127
889	0.003183262167
890	0.003175309736
891	0.00317103733
892	0.003166295112
893	0.003160237003
894	0.00315853036
895	0.003156661694
896	0.003151027536
897	0.003141558317
898	0.003134354235
899	0.003124957599
900	0.003123824588
901	0.003122154711
902	0.00311466629
903	0.003113153021
904	0.003104130421
905	0.00309677697
906	0.003093260807
907	0.003082007708
908	0.003076557471
909	0.003068929297
910	0.003063622395
911	0.003058550406
912	0.003054412075
913	0.003050655479
914	0.00304568795
915	0.003044621354
916	0.003037639197
917	0.003036297473
918	0.003035093882
919	0.003027491223
920	0.003020256523
921	0.003019124273
922	0.003017585341
923	0.003010485987
924	0.003001352238
925	0.002995384021
926	0.002989945118
927	0.002988502719
928	0.002986388041
929	0.002981693234
930	0.002973489567
931	0.002964408448
932	0.002959080801
933	0.002952113156
934	0.002950945939
935	0.002941115627
936	0.002935472047
937	0.002934419302
938	0.002924817763
939	0.002922555643
940	0.002916954695
941	0.002912301511
942	0.002906615617
943	0.002898258625
944	0.002893325697
945	0.002891046578
946	0.002886771427
947	0.002880992641
948	0.002873306208
949	0.002872068312
950	0.002869169392
951	0.002860408007
952	0.002859454797
953	0.002849483892
954	0.002844547811
955	0.002833428212
956	0.00282622395
957	0.002825107169
958	0.002818901197
959	0.00281417753
960	0.00280632119
961	0.002805266057
962	0.002796972385
963	0.002790610447
964	0.002785548638
965	0.002780144849
966	0.002778821481
967	0.002769774646
968	0.002766242359
969	0.002762708172
970	0.002761717165
971	0.002760747112
972	0.002753991484
973	0.002752278231
974	0.002750567733
975	0.002745513992
976	0.002744242899
977	0.002738818011
978	0.002737618233
979	0.002735927379
980	0.002727817034
981	0.00272382228
982	0.002722433312
983	0.002719906181
984	0.0027133155
985	0.00271247909
986	0.002703590237
987	0.002694241865
988	0.002692464866
989	0.0026872888
990	0.002681549505
991	0.002677610408
992	0.002670737675
993	0.002663961526
994	0.002656357525
995	0.002654509536
996	0.002649103355
997	0.002645601536
998	0.002641528432
999	0.002639140942
1000	0.0026331485
1001	0.002632269662
1002	0.002631402703
1003	0.002623929557
1004	0.002615938604
1005	0.002615052188
1006	0.002607157035
1007	0.002606051099
1008	0.002605307578
1009	0.002598743425
1010	0.002592086594
1011	0.002589740119
1012	0.002583069799
1013	0.002581574114
1014	0.002580685861
1015	0.002578663555
1016	0.002571996695
1017	0.002571218385
1018	0.002570405691
1019	0.002568797346
1020	0.002564762065
1021	0.002563799179
1022	0.002557646852
1023	0.002556413343
1024	0.002549240884
1025	0.002546511384
1026	0.002545800966
1027	0.002542165088
1028	0.002535513572
1029	0.002529625363
1030	0.002522305877
1031	0.002512522928
1032	0.002504861951
1033	0.002501754658
1034	0.002494361738
1035	0.002493694253
1036	0.002491088279
1037	0.00248946725
1038	0.002487948841
1039	0.002478022919
1040	0.002471666671
1041	0.002466452422
1042	0.00245747474
1043	0.00245534751
1044	0.002451700915
1045	0.002446773067
1046	0.002439243505
1047	0.002430378648
1048	0.002422266046
1049	0.00242162921
1050	0.002414116669
1051	0.002409181828
1052	0.002403932075
1053	0.002400962034
1054	0.002398713338
1055	0.002390068506
1056	0.002389403773
1057	0.002382635943
1058	0.00237713885
1059	0.002376544236
1060	0.002368338403
1061	0.002364645422
1062	0.002358691757
1063	0.002356954838
1064	0.0023542461
1065	0.002346115624
1066	0.002341044024
1067	0.002340462676
1068	0.002336611087
1069	0.002326536799
1070	0.002320865624
1071	0.002315765866
1072	0.002315142161
1073	0.002313125514
1074	0.002305385082
1075	0.002299064148
1076	0.002292799918
1077	0.002291523321
1078	0.002285713437
1079	0.00227809173
1080	0.002271595239
1081	0.00226401928
1082	0.002258880775
1083	0.002257942793
1084	0.002251412521
1085	0.002244502465
1086	0.002239157053
1087	0.002235261037
1088	0.002234254837
1089	0.00223351265
1090	0.002226055592
1091	0.002221296259
1092	0.002216349778
1093	0.002213694695
1094	0.002207529672
1095	0.002200445601
1096	0.002194914859
1097	0.002187273308
1098	0.002182059906
1099	0.002179710188
1100	0.002179054376
1101	0.002177293809
1102	0.002172945151
1103	0.002172384149
1104	0.002169171674
1105	0.002168206218
1106	0.002162775246
1107	0.002159678858
1108	0.002152873726
1109	0.002144847463
1110	0.002139048604
1111	0.002136281464
1112	0.002131990369
1113	0.002126162394
1114	0.002121904394
1115	0.00211801317
1116	0.002112701098
1117	0.00210694565
1118	0.00210250595
1119	0.002097356159
1120	0.002092428983
1121	0.002090765501
1122	0.002089123543
1123	0.002087653819
1124	0.002082520819
1125	0.002076329942
1126	0.002070186971
1127	0.002063919533
1128	0.002063315161
1129	0.002057612292
1130	0.002052755484
1131	0.002048721356
1132	0.002047698636
1133	0.002042900699
1134	0.002042203969
1135	0.002040462044
1136	0.00203558809
1137	0.002031222426
1138	0.002030105511
1139	0.002024315413
1140	0.002019244807
1141	0.002013741757
1142	0.00200812284
1143	0.0020031098
1144	0.00199731273
1145	0.001994399404
1146	0.001987064756
1147	0.001985732174
1148	0.001979157149
1149	0.001978617946
1150	0.001972849604
1151	0.001968900937
1152	0.001965670677
1153	0.001961914562
1154	0.001954525243
1155	0.00194833349
1156	0.001946677993
1157	0.001944314928
1158	0.001941886046
1159	0.001941513333
1160	0.00193582101
1161	0.001933548821
1162	0.00193100304
1163	0.001926811382
1164	0.001926275175
1165	0.001924990547
1166	0.001919760248
1167	0.001917408364
1168	0.001916533382
1169	0.001914388349
1170	0.001913061948
1171	0.001910456613
1172	0.001905146205
1173	0.001899978554
1174	0.00189649168
1175	0.001892049064
1176	0.001888230906
1177	0.001882391302
1178	0.001878115665
1179	0.001874221959
1180	0.001867464354
1181	0.001864745169
1182	0.001864097543
1183	0.001858565153
1184	0.001852759767
1185	0.001851187515
1186	0.001849717114
1187	0.001846805037
1188	0.001846441605
1189	0.001842171628
1190	0.001838753878
1191	0.001833871597
1192	0.001829826191
1193	0.001829480571
1194	0.001828339151
1195	0.001823668518
1196	0.001823144421
1197	0.001817584245
1198	0.001816957952
1199	0.001811146297
1200	0.001806420832
1201	0.001803818727
1202	0.00179793703
1203	0.001797264479
1204	0.001794335615
1205	0.001793156222
1206	0.00179262731
1207	0.001785217582
1208	0.001783377943
1209	0.001782611172
1210	0.001782100247
1211	0.001776678653
1212	0.001772815222
1213	0.001772432476
1214	0.001766076079
1215	0.001764944619
1216	0.001761380984
1217	0.001755265209
1218	0.00175454934
1219	0.001750730894
1220	0.001745992239
1221	0.001741445334
1222	0.001740234983
1223	0.001739583754
1224	0.001738856324
1225	0.001738433847
1226	0.001736977105
1227	0.001732154257
1228	0.001729812734
1229	0.00172836444
1230	0.001727527817
1231	0.001722660172
1232	0.00171930471
1233	0.001715673153
1234	0.001712479831
1235	0.001709243047
1236	0.001706630201
1237	0.001703049015
1238	0.001702728079
1239	0.001700687176
1240	0.001699416468
1241	0.001697433604
1242	0.001696667677
1243	0.001692688589
1244	0.001690484
1245	0.001687727014
1246	0.001686453953
1247	0.001682979239
1248	0.001679845412
1249	0.001677087635
1250	0.001673385088
1251	0.001670283062
1252	0.001669631783
1253	0.001665617071
1254	0.001665232471
1255	0.001663459658
1256	0.001658585521
1257	0.001654212014
1258	0.001652848442
1259	0.001649044631
1260	0.001646043626
1261	0.001642143545
1262	0.001641763153
1263	0.001638344827
1264	0.001637676888
1265	0.001635728718
1266	0.001631319134
1267	0.00162716393
1268	0.001622521424
1269	0.001619088004
1270	0.001614874674
1271	0.00161261051
1272	0.001611269299
1273	0.001610175941
1274	0.001609431546
1275	0.00160863416
1276	0.001606951052
1277	0.001606133002
1278	0.001604645951
1279	0.001604232664
1280	0.001599777044
1281	0.001597065134
1282	0.001592943933
1283	0.001590925506
1284	0.001586688507
1285	0.00158632749
1286	0.001584102863
1287	0.001583308035
1288	0.001580292006
1289	0.001579063144
1290	0.001574841076
1291	0.001569667727
1292	0.001564712539
1293	0.001564249416
1294	0.001561021125
1295	0.001560495831
1296	0.001557424023
1297	0.001556593715
1298	0.001556094394
1299	0.001555845683
1300	0.001552650155
1301	0.001550466491
1302	0.001550104957
1303	0.001549316023
1304	0.001544866292
1305	0.001541533476
1306	0.001538287203
1307	0.001534453746
1308	0.0015299144
1309	0.001526934475
1310	0.001524900516
1311	0.001520981297
1312	0.001520575242
1313	0.001517824802
1314	0.001515846771
1315	0.001511951792
1316	0.001511589155
1317	0.001510764243
1318	0.00150695075
1319	0.001505947109
1320	0.00150172727
1321	0.001499259678
1322	0.001498781819
1323	0.001496529437
1324	0.001493002576
1325	0.00149171078
1326	0.001489802586
1327	0.001488289495
1328	0.001488043849
1329	0.001485221145
1330	0.001482055858
1331	0.001479033495
1332	0.001475632496
1333	0.001473871501
1334	0.001472898502
1335	0.001469738732
1336	0.00146929544
1337	0.001467829057
1338	0.001463385189
1339	0.001459193721
1340	0.001455382124
1341	0.00145497061
1342	0.001452624896
1343	0.001450780713
1344	0.001447629899
1345	0.001443838866
1346	0.001442942721
1347	0.001442499513
1348	0.001440549867
1349	0.001435732748
1350	0.001433995101
1351	0.001433430654
1352	0.001431993939
1353	0.001431565488
1354	0.001427341374
1355	0.001425687603
1356	0.001425488328
1357	0.001424614698
1358	0.001420302276
1359	0.001418468568
1360	0.001417248647
1361	0.00141605185
1362	0.001411734515
1363	0.001408782482
1364	0.001407868466
1365	0.001406637665
1366	0.001405564844
1367	0.001405123206
1368	0.001400690479
1369	0.00139801978
1370	0.001397672753
1371	0.001394955076
1372	0.001390938303
1373	0.001389079279
1374	0.001385024158
1375	0.001384696446
1376	0.001381907893
1377	0.001381550949
1378	0.001381260166
1379	0.001379105743
1380	0.001375189193
1381	0.001373129678
1382	0.001370285899
1383	0.001368264674
1384	0.001364317022
1385	0.001363892074
1386	0.001360811739
1387	0.001357940577
1388	0.001357628946
1389	0.001355724532
1390	0.001355377879
1391	0.001354802908
1392	0.001354505128
1393	0.001354019101
1394	0.001352196758
1395	0.00134931258
1396	0.001348904178
1397	0.001348510968
1398	0.001345100954
1399	0.001342371615
1400	0.001339724725
1401	0.001336073647
1402	0.001334351709
1403	0.001333168614
1404	0.001331768435
1405	0.001329908345
1406	0.001329626579
1407	0.001329202705
1408	0.001326478546
1409	0.001322814927
1410	0.001322167588
1411	0.001318136445
1412	0.00131611405
1413	0.001313921883
1414	0.001312653776
1415	0.001311817129
1416	0.001310494888
1417	0.001306972987
1418	0.001306529539
1419	0.001303011008
1420	0.001302780794
1421	0.001301940072
1422	0.001301466726
1423	0.001300930011
1424	0.001300612302
1425	0.001298579308
1426	0.001298230325
1427	0.001295627701
1428	0.001292689141
1429	0.001289631213
1430	0.001289005964
1431	0.001288481601
1432	0.001286578235
1433	0.001286276967
1434	0.001281413429
1435	0.001278959304
1436	0.001278504383
1437	0.001276577162
1438	0.001273662555
1439	0.00127146086
1440	0.001270722005
1441	0.00126882567
1442	0.001265350263
1443	0.001261424506
1444	0.001258038923
1445	0.001257451698
1446	0.001255240697
1447	0.001252712026
1448	0.001249829345
1449	0.001247531573
1450	0.001246644491
1451	0.001243267637
1452	0.001242824712
1453	0.001240665215
1454	0.00123829852
1455	0.001235127626
1456	0.001233080127
1457	0.001231048826
1458	0.001228559911
1459	0.001225106049
1460	0.001221898711
1461	0.001221602193
1462	0.001221317046
1463	0.001220587502
1464	0.001217532288
1465	0.00121493247
1466	0.001212799371
1467	0.001210856197
1468	0.0012104436
1469	0.001208497911
1470	0.00120516648
1471	0.001203240887
1472	0.001200475263
1473	0.001197790676
1474	0.001194882377
1475	0.001194128731
1476	0.001192630324
1477	0.001188244545
1478	0.001185402463
1479	0.001185038978
1480	0.001184269271
1481	0.001181589083
1482	0.001178880345
1483	0.001178057284
1484	0.00117736201
1485	0.001176706444
1486	0.001176264373
1487	0.0011750836
1488	0.001172420063
1489	0.001171765833
1490	0.001171512315
1491	0.001170841586
1492	0.001167414758
1493	0.001165138687
1494	0.001162204809
1495	0.001159195612
1496	0.001158920547
1497	0.001158130273
